,date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock,year,month,day
1958,2017-10-16,7063.0,7082.0,285025.0,2017,10,16
1959,2017-10-13,6858.0,6886.5,283800.0,2017,10,13
1960,2017-10-12,6813.0,6852.0,285900.0,2017,10,12
1961,2017-10-11,6685.0,6740.0,286925.0,2017,10,11
1962,2017-10-10,6641.0,6695.0,289875.0,2017,10,10
1963,2017-10-09,6607.0,6660.0,291000.0,2017,10,9
1964,2017-10-06,6639.0,6690.0,293450.0,2017,10,6
1965,2017-10-05,6511.0,6554.0,296075.0,2017,10,5
1966,2017-10-04,6453.0,6505.0,298525.0,2017,10,4
1967,2017-10-03,6447.0,6504.0,302050.0,2017,10,3
1968,2017-10-02,6455.0,6504.0,295500.0,2017,10,2
1970,2017-09-29,6485.0,6531.0,297250.0,2017,9,29
1971,2017-09-28,6405.0,6452.0,298425.0,2017,9,28
1972,2017-09-27,6426.0,6475.0,301950.0,2017,9,27
1973,2017-09-26,6423.0,6480.0,305150.0,2017,9,26
1974,2017-09-25,6416.0,6460.0,305250.0,2017,9,25
1975,2017-09-22,6405.0,6450.0,309050.0,2017,9,22
1976,2017-09-21,6407.5,6453.0,311250.0,2017,9,21
1977,2017-09-20,6520.0,6565.0,313850.0,2017,9,20
1978,2017-09-19,6492.0,6540.0,300625.0,2017,9,19
1979,2017-09-18,6487.0,6534.5,302925.0,2017,9,18
1980,2017-09-15,6457.0,6500.0,304350.0,2017,9,15
1981,2017-09-14,6418.5,6459.0,276025.0,2017,9,14
1982,2017-09-13,6527.0,6572.0,246575.0,2017,9,13
1983,2017-09-12,6601.5,6644.0,218725.0,2017,9,12
1984,2017-09-11,6737.0,6759.0,208425.0,2017,9,11
1985,2017-09-08,6780.0,6805.0,213175.0,2017,9,8
1986,2017-09-07,6842.5,6870.0,210725.0,2017,9,7
1987,2017-09-06,6864.0,6891.0,214775.0,2017,9,6
1988,2017-09-05,6904.0,6937.0,217550.0,2017,9,5
1989,2017-09-04,6873.0,6905.0,220875.0,2017,9,4
1990,2017-09-01,6776.0,6812.0,223500.0,2017,9,1
1992,2017-08-31,6792.0,6819.0,228450.0,2017,8,31
1993,2017-08-30,6755.0,6785.0,223050.0,2017,8,30
1994,2017-08-29,6797.0,6813.0,233025.0,2017,8,29
1995,2017-08-25,6714.0,6726.0,240825.0,2017,8,25
1996,2017-08-24,6577.0,6605.0,245050.0,2017,8,24
1997,2017-08-23,6555.0,6587.0,249525.0,2017,8,23
1998,2017-08-22,6584.0,6621.0,255700.0,2017,8,22
1999,2017-08-21,6514.5,6550.0,261700.0,2017,8,21
2000,2017-08-18,6453.0,6490.0,271350.0,2017,8,18
2001,2017-08-17,6460.0,6496.0,275800.0,2017,8,17
2002,2017-08-16,6433.0,6468.5,279000.0,2017,8,16
2003,2017-08-15,6382.0,6415.0,280975.0,2017,8,15
2004,2017-08-14,6351.0,6383.0,283325.0,2017,8,14
2005,2017-08-11,6353.5,6379.0,283675.0,2017,8,11
2006,2017-08-10,6416.5,6444.5,288050.0,2017,8,10
2007,2017-08-09,6465.0,6495.0,288925.0,2017,8,9
2008,2017-08-08,6364.0,6394.0,293950.0,2017,8,8
2009,2017-08-07,6333.0,6365.5,296700.0,2017,8,7
2010,2017-08-04,6330.0,6357.0,298225.0,2017,8,4
2011,2017-08-03,6290.0,6318.0,299425.0,2017,8,3
2012,2017-08-02,6300.0,6321.5,301100.0,2017,8,2
2013,2017-08-01,6300.5,6336.0,295525.0,2017,8,1
2015,2017-07-31,6347.0,6383.0,296975.0,2017,7,31
2016,2017-07-28,6283.0,6315.0,300575.0,2017,7,28
2017,2017-07-27,6325.0,6356.0,302125.0,2017,7,27
2018,2017-07-26,6238.0,6270.5,303250.0,2017,7,26
2019,2017-07-25,6150.0,6180.5,304850.0,2017,7,25
2020,2017-07-24,6000.0,6030.0,305875.0,2017,7,24
2021,2017-07-21,6001.5,6035.0,306625.0,2017,7,21
2022,2017-07-20,5930.0,5968.0,308050.0,2017,7,20
2023,2017-07-19,5956.0,5994.0,309250.0,2017,7,19
2024,2017-07-18,5940.5,5973.0,307275.0,2017,7,18
2025,2017-07-17,5965.5,5985.0,309125.0,2017,7,17
2026,2017-07-14,5858.0,5880.5,313300.0,2017,7,14
2027,2017-07-13,5902.0,5920.0,318225.0,2017,7,13
2028,2017-07-12,5882.5,5914.0,318550.0,2017,7,12
2029,2017-07-11,5795.0,5824.5,319750.0,2017,7,11
2030,2017-07-10,5780.0,5815.0,319975.0,2017,7,10
2031,2017-07-07,5809.0,5829.0,315075.0,2017,7,7
2032,2017-07-06,5828.5,5861.0,314775.0,2017,7,6
2033,2017-07-05,5818.0,5848.5,315925.0,2017,7,5
2034,2017-07-04,5847.0,5875.0,275600.0,2017,7,4
2035,2017-07-03,5894.0,5917.0,278275.0,2017,7,3
2037,2017-06-30,5907.5,5918.0,249700.0,2017,6,30
2038,2017-06-29,5905.5,5925.0,243300.0,2017,6,29
2039,2017-06-28,5822.0,5840.0,248675.0,2017,6,28
2040,2017-06-27,5789.0,5812.0,250550.0,2017,6,27
2041,2017-06-26,5771.0,5795.0,254675.0,2017,6,26
2042,2017-06-23,5774.0,5797.0,258700.0,2017,6,23
2043,2017-06-22,5736.0,5762.0,256700.0,2017,6,22
2044,2017-06-21,5650.0,5677.0,259300.0,2017,6,21
2045,2017-06-20,5673.5,5699.0,262075.0,2017,6,20
2046,2017-06-19,5687.0,5710.0,265175.0,2017,6,19
2047,2017-06-16,5655.5,5679.0,268450.0,2017,6,16
2048,2017-06-15,5637.0,5667.0,268500.0,2017,6,15
2049,2017-06-14,5684.5,5717.0,272625.0,2017,6,14
2050,2017-06-13,5659.0,5693.0,275850.0,2017,6,13
2051,2017-06-12,5752.0,5783.0,279575.0,2017,6,12
2052,2017-06-09,5739.0,5764.0,276875.0,2017,6,9
2053,2017-06-08,5647.5,5675.5,286350.0,2017,6,8
2054,2017-06-07,5575.5,5606.0,294225.0,2017,6,7
2055,2017-06-06,5540.5,5570.0,299575.0,2017,6,6
2056,2017-06-05,5586.5,5616.0,302625.0,2017,6,5
2057,2017-06-02,5559.5,5584.0,305550.0,2017,6,2
2058,2017-06-01,5636.5,5662.0,308000.0,2017,6,1
2060,2017-05-31,5615.5,5640.0,311150.0,2017,5,31
2061,2017-05-30,5608.0,5630.0,315200.0,2017,5,30
2062,2017-05-26,5671.0,5689.0,318650.0,2017,5,26
2064,2017-05-24,5662.5,5680.0,325675.0,2017,5,24
2065,2017-05-23,5660.5,5684.0,329875.0,2017,5,23
2066,2017-05-22,5677.0,5695.5,332300.0,2017,5,22
2067,2017-05-19,5596.0,5617.5,336650.0,2017,5,19
2068,2017-05-18,5490.0,5508.0,340350.0,2017,5,18
2069,2017-05-17,5575.0,5597.0,339600.0,2017,5,17
2070,2017-05-16,5584.0,5594.0,322500.0,2017,5,16
2071,2017-05-15,5586.0,5612.0,325150.0,2017,5,15
2072,2017-05-12,5520.0,5541.0,329375.0,2017,5,12
2073,2017-05-11,5580.5,5603.0,336725.0,2017,5,11
2074,2017-05-10,5512.0,5537.5,339200.0,2017,5,10
2075,2017-05-09,5496.0,5520.0,342825.0,2017,5,9
2076,2017-05-08,5466.0,5491.0,351550.0,2017,5,8
2077,2017-05-05,5530.5,5560.0,354650.0,2017,5,5
2078,2017-05-04,5543.0,5570.0,317850.0,2017,5,4
2079,2017-05-03,5636.5,5665.0,284925.0,2017,5,3
2080,2017-05-02,5746.5,5780.0,253675.0,2017,5,2
2082,2017-04-28,5688.5,5714.0,259725.0,2017,4,28
2083,2017-04-27,5686.5,5712.0,260575.0,2017,4,27
2084,2017-04-26,5677.5,5705.0,261475.0,2017,4,26
2085,2017-04-25,5652.5,5688.0,262250.0,2017,4,25
2086,2017-04-24,5612.0,5644.0,264850.0,2017,4,24
2087,2017-04-21,5601.0,5633.0,268400.0,2017,4,21
2088,2017-04-20,5611.5,5645.0,268450.0,2017,4,20
2089,2017-04-19,5600.5,5630.5,267475.0,2017,4,19
2090,2017-04-18,5620.5,5650.0,255425.0,2017,4,18
2091,2017-04-13,5655.0,5686.0,257200.0,2017,4,13
2092,2017-04-12,5685.0,5711.0,258825.0,2017,4,12
2093,2017-04-11,5746.0,5772.0,259675.0,2017,4,11
2094,2017-04-10,5731.0,5766.0,266575.0,2017,4,10
2095,2017-04-07,5770.0,5810.0,265325.0,2017,4,7
2096,2017-04-06,5870.5,5900.5,270550.0,2017,4,6
2097,2017-04-05,5808.5,5840.0,273750.0,2017,4,5
2098,2017-04-04,5724.5,5750.0,279875.0,2017,4,4
2099,2017-04-03,5817.0,5847.0,283900.0,2017,4,3
2101,2017-03-31,5849.0,5865.5,291175.0,2017,3,31
2102,2017-03-30,5860.0,5881.0,297550.0,2017,3,30
2103,2017-03-29,5847.0,5866.0,304275.0,2017,3,29
2104,2017-03-28,5774.5,5800.0,309225.0,2017,3,28
2105,2017-03-27,5673.5,5694.0,311375.0,2017,3,27
2106,2017-03-24,5782.5,5815.5,312525.0,2017,3,24
2107,2017-03-23,5790.5,5825.0,317100.0,2017,3,23
2108,2017-03-22,5712.0,5741.0,323975.0,2017,3,22
2109,2017-03-21,5765.5,5794.0,329850.0,2017,3,21
2110,2017-03-20,5891.0,5912.0,332975.0,2017,3,20
2111,2017-03-17,5889.0,5909.0,337600.0,2017,3,17
2112,2017-03-16,5911.0,5935.0,339025.0,2017,3,16
2113,2017-03-15,5850.0,5869.0,340525.0,2017,3,15
2114,2017-03-14,5747.0,5772.0,332050.0,2017,3,14
2115,2017-03-13,5794.0,5805.0,331200.0,2017,3,13
2116,2017-03-10,5714.5,5729.0,325500.0,2017,3,10
2117,2017-03-09,5655.0,5672.0,327300.0,2017,3,9
2118,2017-03-08,5782.0,5798.0,288525.0,2017,3,8
2119,2017-03-07,5807.0,5822.0,261975.0,2017,3,7
2120,2017-03-06,5856.0,5865.5,235250.0,2017,3,6
2121,2017-03-03,5910.0,5918.0,196425.0,2017,3,3
2122,2017-03-02,5994.0,6001.0,200000.0,2017,3,2
2123,2017-03-01,6040.0,6051.0,200725.0,2017,3,1
2125,2017-02-28,5936.0,5940.0,203100.0,2017,2,28
2126,2017-02-27,5927.0,5935.0,206875.0,2017,2,27
2127,2017-02-24,5881.0,5893.0,210800.0,2017,2,24
2128,2017-02-23,5991.0,6003.0,214025.0,2017,2,23
2129,2017-02-22,5976.0,5991.0,219425.0,2017,2,22
2130,2017-02-21,6034.0,6045.5,221425.0,2017,2,21
2131,2017-02-20,6002.0,6007.0,224025.0,2017,2,20
2132,2017-02-17,5939.0,5960.0,229075.0,2017,2,17
2133,2017-02-16,6015.0,6036.0,236725.0,2017,2,16
2134,2017-02-15,6016.0,6036.0,235825.0,2017,2,15
2135,2017-02-14,6145.0,6156.0,243350.0,2017,2,14
2136,2017-02-13,6111.0,6111.5,247825.0,2017,2,13
2137,2017-02-10,5872.0,5873.0,248200.0,2017,2,10
2138,2017-02-09,5863.0,5875.0,251525.0,2017,2,9
2139,2017-02-08,5865.0,5879.0,254725.0,2017,2,8
2140,2017-02-07,5802.0,5816.0,253450.0,2017,2,7
2141,2017-02-06,5786.0,5794.0,253725.0,2017,2,6
2142,2017-02-03,5836.0,5845.0,257150.0,2017,2,3
2143,2017-02-02,5903.0,5922.0,259500.0,2017,2,2
2144,2017-02-01,5931.0,5936.0,260850.0,2017,2,1
2146,2017-01-31,5921.0,5930.0,261325.0,2017,1,31
2147,2017-01-30,5857.0,5877.0,262150.0,2017,1,30
2148,2017-01-27,5847.0,5864.5,263775.0,2017,1,27
2149,2017-01-26,5890.0,5912.0,268975.0,2017,1,26
2150,2017-01-25,5867.0,5893.0,271025.0,2017,1,25
2151,2017-01-24,5879.0,5895.0,272150.0,2017,1,24
2152,2017-01-23,5775.0,5795.0,274650.0,2017,1,23
2153,2017-01-20,5706.0,5735.0,275400.0,2017,1,20
2154,2017-01-19,5710.0,5733.0,274100.0,2017,1,19
2155,2017-01-18,5721.0,5750.0,276050.0,2017,1,18
2156,2017-01-17,5771.5,5797.0,277375.0,2017,1,17
2157,2017-01-16,5857.0,5885.5,279000.0,2017,1,16
2158,2017-01-13,5797.0,5828.0,281700.0,2017,1,13
2159,2017-01-12,5752.5,5779.0,285700.0,2017,1,12
2160,2017-01-11,5709.5,5730.5,288225.0,2017,1,11
2161,2017-01-10,5642.0,5661.0,293400.0,2017,1,10
2162,2017-01-09,5551.5,5576.0,294900.0,2017,1,9
2163,2017-01-06,5546.5,5571.0,295125.0,2017,1,6
2164,2017-01-05,5611.0,5629.0,301775.0,2017,1,5
2165,2017-01-04,5500.5,5518.0,305875.0,2017,1,4
2166,2017-01-03,5574.0,5584.0,311825.0,2017,1,3
2167,2016-12-30,5501.0,5520.0,322225.0,2016,12,30
